IsBadBuy
IsBadBuy,1.0
VehicleAge,0.171504426364
VehOdo,0.0912485552708
WheelType=Alloy,0.0567629939626
Auction=MANHEIM,0.0533341735597
TopThreeAmericanName=FORD,0.0508492336506
WarrantyCost,0.0505463785405
Make=FORD,0.0431173922413
Size=COMPACT,0.038468652694
Model=SUBURBAN 1500 4WD,0.034651451288
Trim=XLT,0.0337419319361
VNST=TX,0.0332553047634
SubModel=4D SUV 4.0L FFV XLS,0.0330215271152
Model=PT CRUISER,0.0329899452
Model=XTERRA 2WD V6,0.0324331779283
SubModel=4D SUV HARDTOP 2.2L LT,0.0318747245001
Size=LARGE SUV,0.0308828771869
Model=SABLE,0.0304120574292
Model=EXPEDITION 2WD V8,0.0303170373728
Model=GRAND AM V6,0.0293966898255
VNST=PA,0.0291044302877
Make=MERCURY,0.0284800592078
Model=EXPLORER 2WD V6,0.0284160966
Model=EXPLORER 4WD V8 4.6L,0.0282912555881
SubModel=4D SEDAN LS PREMIUM,0.0280227264323
Model=SORENTO 4WD,0.0278880557322
Model=WINDSTAR FWD V6,0.0276010573632
Trim=XLS,0.0267626031971
SubModel=4D SEDAN LIMITED TURBO,0.0264802693541
Model=MUSTANG V8 4.6L V8 E,0.0264802693541
SubModel=4D SUV 4.0L FFV EDDIE BAUER,0.0264802693541
Trim=ZX2,0.0264802693541
SubModel=2D COUPE ZX2,0.0264802693541
SubModel=4D SUV 4.6L XLT,0.026056680745
Model=NEON 2.0L I4 SFI,0.0259858329662
Make=INFINITI,0.0258964561956
SubModel=4D SEDAN GS 3.0L FFV,0.0258964561956
SubModel=EXT CAB 3.0L SE,0.0258964561956
SubModel=PASSENGER EXT 3.4L WARNER BROS,0.0258964561956
Model=MAXIMA 3.0L V6 EFI D,0.0258964561956
Model=ESCORT 2.0L I-4 EFI,0.0258964561956
SubModel=4D SEDAN LS SPORT,0.0258964561956
SubModel=REG CAB 5.4L XLT,0.0258964561956
Model=PROTEGE,0.0258324369223
Model=TRACKER 2WD V6,0.0254461401073
Trim=Plu,0.0254461401073
Model=WINDSTAR FWD V6 3.8L,0.025160628692
Size=MEDIUM SUV,0.0248912016716
Model=EXPEDITION 4WD V8,0.0246989213909
Model=IMPALA 3.8L V6 SFI,0.023974031393
SubModel=4D PASSENGER 3.8L SE,0.0237817989775
SubModel=4D SUV 5.4L XLT,0.0237222482354
Model=SABLE 3.0L V6 EFI,0.0232841666572
SubModel=EXT CAB 5.4L XLT,0.0228013339454
SubModel=MINIVAN 3.8L SPORT,0.0228013339454
Size=SPORTS,0.0222344687241
Model=FOCUS,0.0221237782583
Model=NEON,0.0218033568135
Model=MAZDA6,0.0216647652374
SubModel=4D SEDAN ZX4,0.021192965666
SubModel=4D SPORT UTILITY SE,0.0209642067072
Model=EXPLORER 2WD V6 4.0L,0.0209489442972
Model=PT CRUISER 2.4L I4 M,0.0207625794022
SubModel=4D SEDAN GS,0.0207625794022
SubModel=EXT CAB 5.4L LARIAT,0.0204444733317
SubModel=4D SUV 4.0L XLT,0.0202251987861
Model=MAXIMA,0.0202251987861
SubModel=2D COUPE SE,0.020159213443
SubModel=PASSENGER 3.8L LX,0.020159213443
SubModel=4D WAGON ZX5,0.0200082712455
Model=TAURUS 3.0L V6 EFI S,0.0200082712455
Model=MONTERO SPORT 4WD V6,0.0200038527972
Model=GRAND AM V6 Unspecif,0.0200038527972
SubModel=4D SPORT UTILITY SL,0.0200038527972
Trim=Den,0.0200038527972
SubModel=4D SEDAN 2.5L,0.0200038527972
Model=RENDEZVOUS AWD 3.4L,0.0200038527972
Model=AVEO 1.6L I4 DOHC,0.0200038527972
Model=PATHFINDER 4WD V6 MF,0.0200038527972
SubModel=4D PASSENGER 3.8L SE SPORT,0.0200038527972
Trim=GXP,0.0200038527972
Model=MONTERO 4WD V6,0.0200038527972
Model=NEON 2.0L I4 SFI / S,0.0197210219764
SubModel=PASSENGER 3.8L,0.0194160004016
Model=S SERIES,0.0193183007079
Model=L SERIES,0.0191206094933
Trim=ZX4,0.0190658972675
Make=JEEP,0.0187609732392
Model=FORENZA,0.0185865198177
Trim=Edd,0.0185731858157
SubModel=4D SPORT UTILITY LE,0.0185423263662
SubModel=4D SPORT UTILITY 3.5L XS,0.0183112284946
Trim=XS,0.0183112284946
SubModel=4D SEDAN SIGNATURE LTD,0.0183112284946
SubModel=REG CAB 5.4L W/T,0.0183112284946
SubModel=4D WAGON FREEDOM,0.0183112284946
Model=AERIO AWD,0.0183112284946
Model=EXPLORER AWD V6,0.0183112284946
SubModel=4D CUV DELUXE,0.0183112284946
Model=TUCSON 4WD V6,0.0183112284946
Model=626 4C 2.0L I4 EFI,0.0183112284946
Model=XG 300 Unspecified,0.0183112284946
SubModel=EXT CAB 4.3L SL,0.0183112284946
Trim=Z24,0.0183112284946
Model=COOPER 1.6L I-4 EFI,0.0183112284946
SubModel=2D COUPE TYPE S,0.0183112284946
Model=3.2 CL 3.2L V 6 NA S,0.0183112284946
SubModel=CREW CAB 3.3L,0.0183112284946
SubModel=2D COUPE DX AUTO,0.0183112284946
Model=626 V6,0.0183112284946
SubModel=REG CAB 4.8L SLE,0.0183112284946
Model=G35 3.5L V6 SMPI,0.0183112284946
Model=FOCUS 2.0L I-4 EFI D,0.0183112284946
SubModel=2D ROADSTER GXP,0.0183112284946
Model=SOLSTICE,0.0183112284946
Model=YUKON AWD V8,0.0183112284946
SubModel=EXT CAB 3.9L SPORT,0.0183112284946
SubModel=4D SEDAN CARTIER L,0.0183112284946
SubModel=4D MINIVAN EXT 3.4L GLS,0.0183112284946
SubModel=QUAD CAB 3.9L SPORT,0.0183112284946
SubModel=4D SEDAN MAZDASPEED,0.0183112284946
Trim=Maz,0.0183112284946
Model=ACCENT 1.6L I-4 MPI,0.0183112284946
SubModel=CREW CAB 5.7L LIMITED,0.0183112284946
Model=VERONA 2.5L I-6 MPI,0.0183112284946
Model=4 RUNNER 4WD V6,0.0183112284946
SubModel=MINIVAN 3.3L FFV SXT,0.0183112284946
SubModel=4D EXT CAB 3.0L,0.0183112284946
Model=300C 5.7L V8 SFI,0.0183112284946
Model=VOYAGER FWD 4C,0.0183112284946
Model=MAZDA3 2.3L I4 MFI /,0.0183112284946
Model=M35 3.5L V6 MPI,0.0183112284946
Model=VIBE AWD MFI I-4 1.8,0.0183112284946
SubModel=CREW CAB 5.4L FFV FX4,0.0183112284946
SubModel=4D WAGON OUTBACK SPORT,0.0183112284946
Model=IMPREZA,0.0183112284946
Trim=Out,0.0183112284946
Model=IMPALA 3.8L V6 MFI S,0.0183112284946
Model=4 RUNNER 4WD V6 3.4L,0.0183112284946
Model=ARMADA 4WD V8,0.0183112284946
Model=GRAND VITARA 2WD 2.7,0.0183112284946
Model=COUPE 1.9L I-4 SFI S,0.0183112284946
Model=SEDONA 3.5L V6 EFI,0.0183112284946
SubModel=2D COUPE GT1,0.0183112284946
SubModel=4D WAGON R/T,0.0183112284946
SubModel=WAGON ES,0.0183112284946
SubModel=EXT CAB 3.3L XE,0.0183112284946
SubModel=4D WAGON CLASSIC,0.0183112284946
Model=CHEROKEE 2WD 6C,0.0183112284946
SubModel=4D SPORT UTILITY SE SUPERCHARGED,0.0183112284946
Model=CROWN VICTORIA 4.6L,0.0183112284946
Model=ENVOY 4WD V8 5.3L V8,0.0183112284946
SubModel=4D SEDAN TYPE S,0.0183112284946
SubModel=2D CONVERTIBLE SE,0.0183112284946
Model=FOCUS 2.3L I4 MFI,0.0183112284946
Model=S10 PICKUP 4WD V6,0.0183112284946
SubModel=CREW CAB 4.3L LS,0.0183112284946
SubModel=4D SUV 5.9L SLT PLUS,0.0183112284946
Model=EXCURSION 4WD V8 5.4,0.0183112284946
Model=SIENNA,0.0183112284946
Model=PROTEGE 2.0L I-4 EFI,0.0183112284946
Model=TRACKER 2WD 4C,0.0183112284946
SubModel=4D WAGON SE COMFORT,0.0183112284946
Model=SENTRA 1.8L I 4 NA D,0.0183112284946
VNST=NV,0.0181133211653
Make=SUZUKI,0.0180506784124
Model=MALIBU V6 3.1L V6 SF,0.0179938055563
SubModel=4D UTILITY 5.3L LS,0.0179168644006
Model=MONTEREY,0.0179168644006
SubModel=4D SEDAN ZX4 ST,0.0177774479508
Make=ACURA,0.0177774479508
SubModel=3D COUPE SC2,0.0177774479508
Trim=SC2,0.0177774479508
Trim=Spo,0.0176390600837
SubModel=4D SEDAN GL2,0.0176025851134
Model=MUSTANG V6 3.8L V6 E,0.017449909857
Make=NISSAN,0.0174498399447
SubModel=4D SUV 4.0L FFV XLT,0.017331837732
Model=MUSTANG V6,0.0171987687377
SubModel=2D COUPE,0.0171123305352
Model=GRAND AM 4C 2.2L I4,0.0170703049615
Trim=GS,0.0169380295771
Model=PT CRUISER 2.4L I-4,0.0169108701277
Make=OLDSMOBILE,0.0167345442441
SubModel=4D WAGON LS PREMIUM,0.0165838603645
Model=SUNFIRE,0.0165838603645
Model=GRAND AM 4C,0.0163893947948
Model=300M 3.5L V6 MPI,0.0163360938709
Model=XL-7 2WD 2.7L V6 MFI,0.0163360938709
Model=S10 PICKUP 2WD V6,0.0163360938709
Model=3.2 TL,0.0163360938709
Model=RIO 5,0.0163360938709
SubModel=5D SEDAN S,0.0163360938709
SubModel=4D SPORT UTILITY 3.5L XLS,0.0163360938709
Model=EXPLORER 4WD V8,0.0163360938709
Model=FOCUS 2.0L I-4 SFI S,0.0163360938709
Model=TOWN CAR,0.0163360938709
Model=FOCUS 2.0L I4 MFI /,0.0163360938709
SubModel=4D SEDAN SXT,0.0162966857751
Model=CAVALIER 4C 2.2L I4,0.0160589673869
SubModel=4D SEDAN SES DURATEC,0.0160584454123
SubModel=4D SPORT UTILITY EX,0.0160489369796
Model=TAURUS 3.0L V6 EFI D,0.0159308632665
SubModel=2D EXT CAB 3.0L EDGE,0.0159308632665
Model=LIBERTY 2WD 4C,0.0159308632665
Model=EXPLORER 4WD V6,0.0158626808924
Transmission=MANUAL,0.0155117527954
Make=LINCOLN,0.0153853773217
Model=F150 PICKUP 4WD V8,0.0153853773217
Model=G5 4C,0.0153853773217
Model=GRAND MARQUIS,0.0153853773217
Trim=LXi,0.0153788454676
Model=PACIFICA AWD,0.0152031684726
Model=F150 PICKUP 2WD V8 5,0.01511231333
SubModel=4D SEDAN LIMITED,0.0145414851605
SubModel=2D COUPE GLS,0.0143612646207
Model=L SERIES 2.2L I4 MPI,0.0143612646207
Model=FREESTYLE 2WD V6,0.0142977507442
Trim=SES,0.0139723920522
Model=FOCUS 2.0L I4 SPI,0.0139339433205
Model=F150 PICKUP 2WD V6,0.0138968896734
Model=FOCUS 2.3L I4 SFI,0.0137279433908
Model=CAMRY SOLARA V6,0.0137279433908
Model=TERRAZA FWD V6,0.0137279433908
SubModel=4D SPORT UTILITY XL7,0.0137279433908
Trim=Cin,0.0137279433908
SubModel=4D WAGON CINCO,0.0137279433908
Model=B3000 PICKUP 2WD V6,0.0137279433908
SubModel=4D SEDAN SE COMFORT DURATEC,0.0137279433908
SubModel=5D HATCHBACK I,0.0137279433908
SubModel=2D SPYDER GT,0.0137279433908
Model=VOYAGER FWD V6,0.0137279433908
Trim=Sig,0.0137279433908
Model=MAXIMA 3.5L V6 MPI,0.0133028537549
Model=GRAND PRIX 3.8L V6 M,0.0133028537549
Make=MAZDA,0.0132519058973
SubModel=2D COUPE GT,0.0131734088685
Model=GRAND CHEROKEE 4WD V,0.0130992848981
Model=GRAND CHEROKEE 4WD 6,0.0130846724294
Model=LIBERTY 4WD V6,0.0130435492162
SubModel=4D WAGON LW300,0.0129995638809
Trim=LW3,0.0129995638809
Model=SPORTAGE 2WD 4C,0.0129995638809
Model=FOCUS 2.0L I4 EFI,0.0129995638809
Model=ION 2.2L I-4 MPI DOH,0.0129995638809
Trim=XL,0.0128990680841
SubModel=QUAD CAB 3.7L,0.0128402255897
Trim=Cla,0.0127209068648
SubModel=4D SEDAN CLASSIC,0.0127209068648
Model=LE SABRE,0.0125535908034
WheelType=Special,0.0124242556057
SubModel=4D CUV 3.0L LIMITED,0.0123865264776
SubModel=EXT CAB 4.8L,0.0123626172991
Trim=ZX5,0.0123214795441
SubModel=2D CONVERTIBLE,0.012320919706
Model=CAVALIER 4C,0.0122494408542
SubModel=2D QUAD COUPE LEVEL 2,0.0118015453963
SubModel=4D WAGON SX,0.0117989215009
SubModel=PASSENGER 3.4L VALUE,0.0117252869029
Trim=FX4,0.0117252869029
Model=GRAND VITARA 2WD,0.0117252869029
Model=MAXIMA MFI V6 3.5L D,0.0117252869029
Model=STRATUS 4C 2.4L I-4,0.0117252869029
SubModel=4D SPORT UTILITY SR5,0.0117252869029
SubModel=CREW CAB 5.4L LARIAT,0.0117252869029
SubModel=4D SUV HARDTOP 2.0L,0.0117252869029
SubModel=2D COUPE R/T,0.0117252869029
Trim=Lar,0.0116904999096
SubModel=MINIVAN 3.3L FFV SPORT,0.0116789041435
SubModel=4D SUV 4.0L EDDIE BAUER,0.0115509447642
Model=RAINIER AWD V6,0.0115509447642
SubModel=5D MINIVAN LE,0.0115509447642
SubModel=4D SEDAN GXP,0.0115509447642
Model=SUNFIRE 2.2L I-4 MPI,0.0115509447642
SubModel=4D SEDAN 3.5L SXT,0.0115509447642
SubModel=4D SEDAN XLE,0.0115509447642
SubModel=MINIVAN 3.3L CARGO,0.0115509447642
Model=TRACKER 2WD V6 2.5L,0.0115509447642
Model=EXPLORER AWD V6 4.0L,0.0115509447642
Model=TRIBUTE 4WD 4C,0.0115509447642
Model=AXIOM 2WD V6 3.5L V6,0.0115509447642
Model=NEON 2.0L I-4 SFI SO,0.0115509447642
SubModel=EXT CAB 4.7L SLT,0.0115509447642
SubModel=QUAD CAB 4.7L FFV SLT,0.0115509447642
Model=MPV 2WD V6 MFI V6 2.,0.0115509447642
SubModel=2D HATCHBACK GS,0.0115509447642
Model=MARINER 2WD 4C 2.3L,0.0115509447642
SubModel=4D SPORT UTILITY X,0.0115509447642
SubModel=4D SEDAN RALLIART,0.0115509447642
Trim=Ral,0.0115509447642
Model=FIREBIRD V6,0.0115509447642
